id,edge_id,s_id,e_id,direction,class,attribute,width,length,speed_limit,line_string
143047,369816,525684,534564,2,0x01,0x02,11,110,80,"LINESTRING (116.35611 39.92912, 116.35609 39.92934, 116.35604 39.93011)"
143048,369817,534564,535348,2,0x01,0x02,11,602,80,"LINESTRING (116.35604 39.93011, 116.356 39.93085, 116.35597 39.93178, 116.35596 39.93216, 116.35596 39.93222, 116.35595 39.93232, 116.35595 39.93238, 116.35595 39.93246, 116.35594 39.93252, 116.35594 39.93278, 116.3559 39.93402, 116.35584 39.93515, 116.35583 39.93552)"
143049,369819,536015,534565,3,0x01,0x05,7,123,60,"LINESTRING (116.35587 39.93778, 116.35586 39.93889)"
143535,370926,534535,536111,3,0x03,0x02,11,179,60,"LINESTRING (116.32891 39.92337, 116.32795 39.92341, 116.32682 39.92347)"
143735,371361,534655,534656,3,0x03,0x0b,7,306,60,"LINESTRING (116.28322 39.97384, 116.28362 39.97399, 116.2837 39.97401, 116.28376 39.97402, 116.28381 39.97401, 116.28386 39.97401, 116.28391 39.97398, 116.28396 39.97394, 116.28402 39.97387, 116.28428 39.97358, 116.28446 39.97335, 116.28457 39.97323, 116.28468 39.97313, 116.28478 39.97306, 116.28493 39.97299, 116.28566 39.97268, 116.28574 39.97264, 116.28592 39.97251)"
143736,371362,534657,534658,2,0x03,0x0a,11,45,60,"LINESTRING (116.28326 39.9744, 116.28304 39.97429, 116.28281 39.97418)"
143737,371363,534659,534656,3,0x03,0x01,11,178,80,"LINESTRING (116.28483 39.97387, 116.28516 39.97353, 116.28545 39.9732, 116.28576 39.97278, 116.28592 39.97251)"
143738,371364,534659,534660,2,0x03,0x0b,7,268,60,"LINESTRING (116.28483 39.97387, 116.28514 39.97345, 116.28516 39.97342, 116.28517 39.97337, 116.28517 39.97331, 116.28516 39.97326, 116.28513 39.97322, 116.28508 39.97318, 116.28503 39.97315, 116.28494 39.97313, 116.28488 39.97312, 116.28477 39.97314, 116.28473 39.97316, 116.28466 39.97321, 116.2846 39.97327, 116.28451 39.97336, 116.28436 39.97355, 116.28409 39.97393, 116.28403 39.97401, 116.28401 39.97404, 116.28399 39.97409, 116.28399 39.97414, 116.28399 39.97418, 116.28401 39.97423, 116.28408 39.97432)"
143739,371365,534655,534660,2,0x03,0x0a,11,91,60,"LINESTRING (116.28322 39.97384, 116.28343 39.97397, 116.28396 39.97425, 116.28408 39.97432)"
143762,371379,534658,534677,2,0x03,0x0a,15,52,60,"LINESTRING (116.28281 39.97418, 116.28251 39.97403, 116.28229 39.97393)"
143763,371380,534677,526575,2,0x03,0x0a,11,133,60,"LINESTRING (116.28229 39.97393, 116.28218 39.97388, 116.28097 39.97329)"
143764,371381,534677,534678,3,0x01,0x05,7,45,60,"LINESTRING (116.28229 39.97393, 116.28222 39.97384, 116.28201 39.97359)"
143841,371524,534231,532633,2,0x03,0x0a,11,51,60,"LINESTRING (116.30992 39.92149, 116.30991 39.92103)"
143842,371525,532634,534233,3,0x03,0x0a,11,51,50,"LINESTRING (116.31039 39.92103, 116.31038 39.92149)"
143843,371526,532633,532634,1,0x03,0x04,11,41,50,"LINESTRING (116.30991 39.92103, 116.31007 39.92103, 116.31023 39.92103, 116.31039 39.92103)"
143844,-371526,532634,532633,1,0x03,0x04,11,41,50,"LINESTRING (116.31039 39.92103, 116.31023 39.92103, 116.31007 39.92103, 116.30991 39.92103)"
144042,371794,535382,535377,3,0x03,0x0a,11,238,60,"LINESTRING (116.37212 39.99835, 116.37249 39.99785, 116.37309 39.99708, 116.37354 39.9965)"
144076,371923,533156,534141,2,0x03,0x0a,11,5,50,"LINESTRING (116.3592 39.94485, 116.35914 39.94484)"
144077,371924,533157,533156,2,0x03,0x0a,11,8,50,"LINESTRING (116.35929 39.94488, 116.3592 39.94485)"
144078,371925,525747,533159,2,0x03,0x0a,11,20,60,"LINESTRING (116.35235 39.9404, 116.35212 39.94037)"
144079,371926,525746,533159,2,0x03,0x02,11,48,60,"LINESTRING (116.3522 39.93994, 116.35217 39.94008, 116.35217 39.94014, 116.35216 39.94018, 116.35215 39.94025, 116.35212 39.94037)"
144112,371982,528264,20000779376,3,0x03,0x0a,11,140,50,"LINESTRING (116.37336 39.94856, 116.37392 39.94859, 116.375 39.94861)"
144175,372118,529256,534603,3,0x03,0x0a,11,135,60,"LINESTRING (116.31668 39.98526, 116.31826 39.98529)"
144192,372154,534616,525830,2,0x03,0x0b,7,134,60,"LINESTRING (116.2846 39.97662, 116.28476 39.97651, 116.28487 39.97642, 116.28513 39.97617, 116.28522 39.97607, 116.28532 39.97599, 116.28537 39.97593, 116.28539 39.97588, 116.28539 39.97585, 116.28539 39.97581, 116.28538 39.97577, 116.28532 39.97565)"
144222,372199,534641,534635,2,0x03,0x0b,7,21,40,"LINESTRING (116.29467 39.9599, 116.29445 39.95999)"
144223,372201,534642,534641,3,0x03,0x0b,7,211,40,"LINESTRING (116.29633 39.95876, 116.29624 39.9589, 116.29617 39.95901, 116.2958 39.95961, 116.29577 39.95965, 116.29574 39.95968, 116.2957 39.95971, 116.29566 39.95974, 116.29563 39.95975, 116.29559 39.95977, 116.29556 39.95979, 116.29551 39.9598, 116.29544 39.95981, 116.29536 39.95982, 116.29515 39.95983, 116.29498 39.95985, 116.29482 39.95987, 116.29467 39.9599)"
162288,392235,531872,561391,2,0x03,0x0b,7,74,60,"LINESTRING (116.29616 39.94526, 116.29642 39.9459)"
162289,392236,561391,532296,2,0x03,0x0b,7,106,60,"LINESTRING (116.29642 39.9459, 116.29653 39.94619, 116.29653 39.94638, 116.29648 39.94667, 116.29648 39.94669, 116.29649 39.94671, 116.29651 39.94674, 116.29655 39.94679, 116.29658 39.94682)"
162360,392275,561416,534219,3,0x03,0x0a,11,41,60,"LINESTRING (116.30937 39.95053, 116.30939 39.95016)"
162361,392276,534148,561416,3,0x03,0x0a,11,88,60,"LINESTRING (116.30933 39.95132, 116.30937 39.95053)"
162362,392277,528290,561417,2,0x03,0x0a,11,181,50,"LINESTRING (116.31007 39.94892, 116.31002 39.94981, 116.31001 39.94994, 116.30997 39.95035, 116.30996 39.95055)"
162363,392278,561417,534957,2,0x03,0x0a,11,40,50,"LINESTRING (116.30996 39.95055, 116.30995 39.95062, 116.30992 39.95091)"
162364,392279,561419,528376,3,0x03,0x0a,11,43,60,"LINESTRING (116.30903 39.95596, 116.30907 39.95557)"
162372,392285,553389,536076,3,0x01,0x02,15,108,80,"LINESTRING (116.29806 39.98457, 116.2984 39.98464, 116.29877 39.9847, 116.29929 39.98478)"
162373,392286,536085,553389,3,0x01,0x02,15,258,80,"LINESTRING (116.29529 39.98365, 116.2957 39.98383, 116.29629 39.98406, 116.29684 39.98425, 116.29737 39.9844, 116.29752 39.98444, 116.29778 39.9845, 116.29806 39.98457)"
162413,392315,517846,553434,2,0x03,0x01,7,9,40,"LINESTRING (116.2824 39.97765, 116.28242 39.97773)"
162422,392325,525892,537193,3,0x01,0x02,15,217,80,"LINESTRING (116.28217 39.97346, 116.28241 39.97358, 116.28275 39.97375, 116.28286 39.97381, 116.28298 39.97387, 116.2841 39.97448, 116.28413 39.9745, 116.28418 39.97453, 116.28426 39.97457)"
162438,392337,553451,534126,3,0x03,0x0a,11,16,50,"LINESTRING (116.31314 39.96432, 116.31297 39.96426)"
162439,392338,534150,553451,3,0x03,0x0a,11,233,50,"LINESTRING (116.31561 39.96522, 116.31543 39.96516, 116.31314 39.96432)"
162440,392339,553453,526586,3,0x03,0x0a,11,21,70,"LINESTRING (116.27529 39.95751, 116.27531 39.95732)"
162441,392340,521466,553453,3,0x03,0x0a,11,99,70,"LINESTRING (116.2752 39.9584, 116.27529 39.95751)"
162442,392341,530074,553456,2,0x03,0x0a,11,46,60,"LINESTRING (116.27465 39.94276, 116.27468 39.94306, 116.2747 39.94317)"
162443,392342,553456,526647,2,0x03,0x0a,11,33,60,"LINESTRING (116.2747 39.94317, 116.27474 39.94347)"
162452,392350,553462,525721,3,0x03,0x0a,11,12,50,"LINESTRING (116.35586 39.9275, 116.35586 39.92739)"
162453,392351,534989,553462,3,0x03,0x0a,11,76,50,"LINESTRING (116.35582 39.92818, 116.35586 39.9275)"
162536,392403,555774,537087,3,0x03,0x01,11,62,40,"LINESTRING (116.29746 39.92176, 116.29747 39.92232)"
162554,392413,525796,536890,3,0x03,0x02,11,186,60,"LINESTRING (116.33141 39.92325, 116.33106 39.92326, 116.32924 39.92335)"
162637,392478,526683,526685,2,0x01,0x05,7,63,60,"LINESTRING (116.27453 39.93821, 116.27434 39.93876)"
162896,392742,563105,529930,3,0x03,0x0a,11,81,50,"LINESTRING (116.36473 39.94597, 116.36502 39.94606, 116.36521 39.94613, 116.36546 39.94623, 116.3656 39.94627)"
162928,392765,560885,534258,3,0x03,0x0a,7,19,40,"LINESTRING (116.35497 39.94068, 116.3549 39.94068, 116.35475 39.94069)"
162929,392766,556623,560885,3,0x03,0x0a,7,14,40,"LINESTRING (116.35513 39.94068, 116.35497 39.94068)"
163118,392898,525079,563568,2,0x03,0x0a,15,60,50,"LINESTRING (116.37174 39.96817, 116.37104 39.96814)"
163121,392900,563568,525715,2,0x03,0x0a,15,17,50,"LINESTRING (116.37104 39.96814, 116.37084 39.96813)"
163184,392933,528064,563581,2,0x03,0x01,15,18,80,"LINESTRING (116.29501 39.95608, 116.29501 39.95592)"
163191,392937,563581,528065,2,0x03,0x01,15,84,80,"LINESTRING (116.29501 39.95592, 116.29497 39.95516)"
163380,393040,564385,526640,3,0x03,0x0a,11,63,60,"LINESTRING (116.27479 39.92041, 116.2748 39.92037, 116.27479 39.91984)"
163383,393042,526641,564385,3,0x03,0x0a,11,41,60,"LINESTRING (116.27469 39.92077, 116.27476 39.92056, 116.27479 39.92041)"
163454,393104,572931,534435,3,0x03,0x02,11,23,60,"LINESTRING (116.32626 39.9235, 116.32599 39.92352)"
163455,393105,536111,572931,3,0x03,0x02,11,48,60,"LINESTRING (116.32682 39.92347, 116.32626 39.9235)"
163456,393108,572932,527467,3,0x03,0x02,11,48,60,"LINESTRING (116.32624 39.92338, 116.3268 39.92334)"
163457,393110,535317,572932,3,0x03,0x02,11,21,60,"LINESTRING (116.32599 39.9234, 116.32624 39.92338)"
163458,393114,534437,572933,3,0x03,0x02,11,30,60,"LINESTRING (116.32564 39.92353, 116.32529 39.92355)"
163459,393116,572934,535318,3,0x03,0x02,11,31,60,"LINESTRING (116.32529 39.92343, 116.32565 39.92341)"
164498,393747,561420,537704,3,0x03,0x0a,11,104,50,"LINESTRING (116.30944 39.95597, 116.30942 39.95624, 116.30936 39.95669, 116.30932 39.9569)"
164505,393751,528256,561423,2,0x01,0x02,15,182,80,"LINESTRING (116.30967 39.94912, 116.30972 39.94836, 116.30977 39.94753, 116.30977 39.94748)"
164506,393752,561424,536123,3,0x01,0x02,11,190,80,"LINESTRING (116.30997 39.94746, 116.30994 39.94795, 116.30984 39.94917)"
164507,393754,528255,561425,3,0x03,0x0a,11,147,60,"LINESTRING (116.30952 39.94839, 116.30965 39.94707)"
164508,393755,561423,561426,2,0x01,0x02,15,44,80,"LINESTRING (116.30977 39.94748, 116.3098 39.94708)"
164509,393756,561427,561424,3,0x01,0x02,11,41,80,"LINESTRING (116.31001 39.94709, 116.30998 39.94732, 116.30997 39.94746)"
164510,393759,561428,528290,2,0x03,0x0a,11,203,50,"LINESTRING (116.31016 39.94709, 116.31014 39.9474, 116.3101 39.94795, 116.31007 39.94892)"
164557,393793,525745,561452,3,0x03,0x0b,7,147,50,"LINESTRING (116.31043 39.9408, 116.31051 39.9409, 116.31058 39.94096, 116.31067 39.94101, 116.31079 39.94105, 116.3109 39.94106, 116.31104 39.94106, 116.31178 39.94107, 116.31201 39.94108)"
164558,393794,561453,528406,3,0x03,0x0b,7,22,50,"LINESTRING (116.31223 39.94109, 116.31249 39.94108)"
164559,393795,561452,561453,3,0x03,0x0b,7,19,50,"LINESTRING (116.31201 39.94108, 116.31214 39.94109, 116.31223 39.94109)"
164602,393824,562112,534277,3,0x03,0x01,7,204,40,"LINESTRING (116.29068 39.92433, 116.2891 39.92435, 116.28874 39.92435, 116.28829 39.92433)"
164603,393825,528414,562112,3,0x03,0x01,7,70,40,"LINESTRING (116.2915 39.92432, 116.29068 39.92433)"
164649,393856,562141,553504,3,0x03,0x0b,7,304,40,"LINESTRING (116.29813 39.92425, 116.29808 39.92429, 116.29807 39.92431, 116.29807 39.92433, 116.29807 39.92436, 116.29807 39.92439, 116.29808 39.92467, 116.29809 39.92486, 116.29809 39.92507, 116.29809 39.92513, 116.29808 39.92519, 116.298 39.92533, 116.29793 39.92542, 116.29786 39.92552, 116.29778 39.92564, 116.29773 39.92571, 116.2977 39.9258, 116.29766 39.92599, 116.29763 39.92659, 116.29762 39.9269)"
164681,393880,531726,554164,2,0x03,0x0a,11,127,60,"LINESTRING (116.34006 39.98662, 116.33889 39.98658, 116.33857 39.98657)"
164682,393881,554164,526600,2,0x03,0x0a,11,38,60,"LINESTRING (116.33857 39.98657, 116.33819 39.98655, 116.33815 39.98655, 116.33812 39.98655)"
164690,393887,525868,534272,3,0x03,0x0a,11,60,60,"LINESTRING (116.36865 39.98711, 116.36906 39.98713, 116.36935 39.98714)"
164717,393905,536180,20000540279,3,0x01,0x02,11,114,80,"LINESTRING (116.31016 39.9177, 116.31016 39.91749, 116.31015 39.9169, 116.31016 39.91667)"
164731,393913,531745,518846,2,0x03,0x01,11,128,60,"LINESTRING (116.35127 39.98643, 116.35277 39.98648)"
164734,393916,527531,562264,2,0x03,0x0a,11,83,60,"LINESTRING (116.33765 39.93841, 116.3375 39.9384, 116.33739 39.9384, 116.33722 39.93839, 116.33693 39.93838, 116.33668 39.93837)"
164767,393938,537080,554168,2,0x03,0x01,15,37,80,"LINESTRING (116.29612 39.91923, 116.29607 39.91906, 116.29599 39.91891)"
164845,393997,525280,556440,2,0x03,0x01,7,47,40,"LINESTRING (116.28295 39.97351, 116.28299 39.97353, 116.2834 39.97376)"
164846,393999,556440,559527,2,0x03,0x01,7,46,40,"LINESTRING (116.2834 39.97376, 116.28349 39.9738, 116.28354 39.97382, 116.28366 39.97384, 116.28376 39.97383, 116.28387 39.97381, 116.28391 39.9738)"
164873,394017,535358,532325,3,0x01,0x02,11,544,80,"LINESTRING (116.30992 39.94412, 116.30996 39.94316, 116.30997 39.9428, 116.30999 39.94256, 116.30999 39.94239, 116.30999 39.94218, 116.31 39.94202, 116.31 39.94147, 116.31 39.94132, 116.31001 39.93961, 116.31001 39.93946, 116.31001 39.93922)"
164878,394021,533867,525701,3,0x01,0x02,11,544,80,"LINESTRING (116.31028 39.93922, 116.31029 39.93937, 116.3103 39.9397, 116.3103 39.93974, 116.31026 39.94123, 116.31025 39.94159, 116.31025 39.94179, 116.31024 39.94193, 116.31024 39.94209, 116.31023 39.94231, 116.31023 39.94247, 116.31023 39.94326, 116.31023 39.94353, 116.31024 39.94412)"
164881,394023,534120,534502,2,0x01,0x02,11,306,80,"LINESTRING (116.36353 39.96766, 116.36433 39.96768, 116.36501 39.9677, 116.36579 39.96771, 116.36628 39.96772, 116.36711 39.96774)"
164990,394094,536100,536095,3,0x01,0x02,15,159,80,"LINESTRING (116.27515 39.92753, 116.27514 39.92695, 116.27514 39.92682, 116.27514 39.92675, 116.27514 39.92651, 116.27514 39.9261)"
164991,394095,561318,560034,2,0x03,0x0a,11,85,60,"LINESTRING (116.27489 39.92697, 116.27487 39.92682, 116.27485 39.92651, 116.27479 39.92621)"
164994,394098,526658,526660,2,0x01,0x03,7,295,50,"LINESTRING (116.27555 39.92234, 116.27576 39.9227, 116.27597 39.9231, 116.27603 39.92323, 116.27615 39.9234, 116.2763 39.92357, 116.27639 39.92364, 116.27647 39.92372, 116.27662 39.92382, 116.2767 39.92386, 116.27693 39.92397, 116.27719 39.92406, 116.27744 39.92414, 116.27773 39.92421)"
165030,394124,528412,560048,2,0x03,0x02,15,75,60,"LINESTRING (116.28602 39.92425, 116.28514 39.92427)"
165031,394125,560048,525778,2,0x03,0x02,15,21,60,"LINESTRING (116.28514 39.92427, 116.2849 39.92428)"
165032,394126,560049,536153,3,0x03,0x02,15,74,60,"LINESTRING (116.28514 39.92414, 116.28601 39.92411)"
165033,394127,525777,560049,3,0x03,0x02,15,21,60,"LINESTRING (116.28489 39.92415, 116.28514 39.92414)"
165034,394128,560048,560049,1,0x03,0x04,7,14,60,"LINESTRING (116.28514 39.92427, 116.28514 39.92414)"
165035,-394128,560049,560048,1,0x03,0x04,7,14,60,"LINESTRING (116.28514 39.92414, 116.28514 39.92427)"
165036,394129,525778,560050,3,0x03,0x02,15,19,60,"LINESTRING (116.2849 39.92428, 116.28468 39.92428)"
165037,394130,560051,525777,2,0x03,0x02,15,19,60,"LINESTRING (116.28467 39.92415, 116.28489 39.92415)"
165038,394131,560050,560051,1,0x03,0x04,7,14,60,"LINESTRING (116.28468 39.92428, 116.28467 39.92415)"
165039,-394131,560051,560050,1,0x03,0x04,7,14,60,"LINESTRING (116.28467 39.92415, 116.28468 39.92428)"
165150,394258,560899,534208,3,0x03,0x02,11,15,60,"LINESTRING (116.32121 39.92361, 116.32139 39.92361)"
165151,394261,525795,560900,3,0x03,0x02,11,17,60,"LINESTRING (116.32141 39.92371, 116.32121 39.92372)"
165152,394262,560899,560900,1,0x03,0x04,7,12,60,"LINESTRING (116.32121 39.92361, 116.32121 39.92372)"
165153,-394262,560900,560899,1,0x03,0x04,7,12,60,"LINESTRING (116.32121 39.92372, 116.32121 39.92361)"
165154,394263,560901,525795,3,0x03,0x02,11,13,60,"LINESTRING (116.32156 39.92371, 116.32141 39.92371)"
165155,394264,528442,560901,3,0x03,0x02,11,71,60,"LINESTRING (116.32239 39.92369, 116.32156 39.92371)"
165156,394265,560902,534207,3,0x03,0x02,11,72,60,"LINESTRING (116.32156 39.9236, 116.3224 39.92357)"
165157,394266,534208,560902,3,0x03,0x02,11,15,60,"LINESTRING (116.32139 39.92361, 116.32156 39.9236)"
165158,394267,560901,560902,1,0x03,0x04,7,12,60,"LINESTRING (116.32156 39.92371, 116.32156 39.9236)"
165159,-394267,560902,560901,1,0x03,0x04,7,12,60,"LINESTRING (116.32156 39.9236, 116.32156 39.92371)"
165160,394268,560903,528442,3,0x03,0x02,11,13,60,"LINESTRING (116.32254 39.92368, 116.32239 39.92369)"
165161,394269,515505,560903,3,0x03,0x02,11,72,60,"LINESTRING (116.32338 39.92364, 116.32254 39.92368)"
165162,394270,560904,515506,3,0x03,0x02,11,68,60,"LINESTRING (116.32255 39.92356, 116.32335 39.92353)"
165163,394271,534207,560904,3,0x03,0x02,11,13,60,"LINESTRING (116.3224 39.92357, 116.32255 39.92356)"
165169,394278,560909,525796,3,0x03,0x02,11,105,60,"LINESTRING (116.33264 39.92318, 116.33141 39.92325)"
165170,394279,525797,560909,3,0x03,0x02,11,18,60,"LINESTRING (116.33285 39.92316, 116.33264 39.92318)"
165171,394280,527466,560910,2,0x03,0x02,11,105,60,"LINESTRING (116.3314 39.92312, 116.33263 39.92305)"
165172,394281,560910,525798,2,0x03,0x02,11,17,60,"LINESTRING (116.33263 39.92305, 116.33283 39.92304)"
165173,394282,560909,560910,1,0x03,0x04,7,14,60,"LINESTRING (116.33264 39.92318, 116.33263 39.92305)"
165174,-394282,560910,560909,1,0x03,0x04,7,14,60,"LINESTRING (116.33263 39.92305, 116.33264 39.92318)"
165175,394283,560911,525797,3,0x03,0x02,11,19,60,"LINESTRING (116.33307 39.92316, 116.33285 39.92316)"
165176,394284,525798,560912,2,0x03,0x02,15,21,60,"LINESTRING (116.33283 39.92304, 116.33307 39.92303)"
165177,394285,560911,560912,1,0x03,0x04,7,14,60,"LINESTRING (116.33307 39.92316, 116.33307 39.92303)"
165178,-394285,560912,560911,1,0x03,0x04,7,14,60,"LINESTRING (116.33307 39.92303, 116.33307 39.92316)"
165299,394388,561025,559200,3,0x01,0x05,7,159,50,"LINESTRING (116.32552 39.96737, 116.32409 39.96732, 116.32388 39.96732, 116.32376 39.96732, 116.32366 39.96735)"
165300,394389,530142,561025,3,0x01,0x05,7,110,50,"LINESTRING (116.3268 39.96734, 116.32666 39.96738, 116.32657 39.96739, 116.32638 39.9674, 116.32552 39.96737)"
165450,394477,563598,534938,3,0x03,0x0a,15,46,50,"LINESTRING (116.30968 39.95337, 116.30964 39.95378)"
165451,394478,530083,563598,3,0x03,0x0a,15,49,50,"LINESTRING (116.30972 39.95293, 116.30968 39.95337)"
165796,394702,529954,572968,2,0x03,0x0a,7,18,40,"LINESTRING (116.29975 39.98536, 116.29954 39.98535)"
165797,394703,572968,525831,2,0x03,0x0a,7,131,40,"LINESTRING (116.29954 39.98535, 116.29839 39.98535, 116.2982 39.98533, 116.29801 39.9853)"
165802,394706,572970,518877,3,0x00,0x02,11,195,80,"LINESTRING (116.37341 39.99693, 116.37349 39.99684, 116.37419 39.99596, 116.3746 39.99543)"
165803,394707,536182,572970,3,0x00,0x02,11,121,80,"LINESTRING (116.37269 39.99787, 116.37297 39.9975, 116.37318 39.99724, 116.37341 39.99693)"
165804,394708,572971,536919,3,0x01,0x02,15,137,80,"LINESTRING (116.37198 39.98751, 116.37191 39.9875, 116.37038 39.98746)"
165805,394709,536173,572971,3,0x01,0x02,15,59,80,"LINESTRING (116.37267 39.98753, 116.37237 39.98752, 116.37198 39.98751)"
165806,394710,572972,526605,3,0x01,0x02,15,153,80,"LINESTRING (116.34704 39.98675, 116.34525 39.98669)"
165807,394712,572973,526613,3,0x01,0x02,15,120,80,"LINESTRING (116.33541 39.98604, 116.33633 39.98609, 116.33681 39.98612)"
165808,394715,536926,572974,3,0x01,0x02,15,55,80,"LINESTRING (116.31676 39.98541, 116.31741 39.98543)"
165809,394717,534519,572975,3,0x01,0x05,7,83,40,"LINESTRING (116.30379 39.98517, 116.30365 39.98524, 116.30355 39.98527, 116.30341 39.98528, 116.30334 39.98527, 116.30325 39.98528, 116.30285 39.98529)"
165810,394718,572976,534515,3,0x01,0x02,15,49,80,"LINESTRING (116.30184 39.98512, 116.30127 39.98512)"
165811,394719,534518,572976,3,0x01,0x02,15,49,80,"LINESTRING (116.30241 39.98513, 116.30184 39.98512)"
165812,394720,534515,572977,3,0x01,0x03,7,62,30,"LINESTRING (116.30127 39.98512, 116.30096 39.98514, 116.30081 39.98514, 116.30054 39.98515)"
165813,394722,572978,534513,3,0x01,0x02,15,36,80,"LINESTRING (116.27475 39.96655, 116.27473 39.96672, 116.27472 39.96687)"
165814,394723,537221,572978,3,0x01,0x02,15,175,80,"LINESTRING (116.27489 39.96498, 116.27488 39.96511, 116.27486 39.96518, 116.27481 39.96572, 116.27475 39.96644, 116.27475 39.96652, 116.27475 39.96655)"
165815,394724,555640,572979,3,0x01,0x02,15,98,80,"LINESTRING (116.27433 39.9357, 116.27443 39.93482)"
165866,394759,575435,534934,3,0x03,0x0a,11,20,50,"LINESTRING (116.30948 39.95532, 116.30947 39.9555)"
165867,394760,534935,575435,3,0x03,0x0a,11,81,50,"LINESTRING (116.30955 39.95459, 116.30948 39.95532)"
165871,394764,534250,575441,2,0x03,0x0a,11,14,60,"LINESTRING (116.3116 39.94142, 116.31175 39.94137)"
165872,394765,575441,528406,2,0x03,0x0a,11,71,60,"LINESTRING (116.31175 39.94137, 116.3122 39.94119, 116.31249 39.94108)"
165887,394779,561332,575453,2,0x03,0x01,11,232,80,"LINESTRING (116.29483 39.95318, 116.29486 39.95112, 116.29486 39.95109)"
165888,394780,575453,528061,2,0x03,0x01,11,44,80,"LINESTRING (116.29486 39.95109, 116.29486 39.95069)"
165889,394781,575454,532300,3,0x03,0x01,11,108,80,"LINESTRING (116.29596 39.94863, 116.29596 39.94866, 116.29597 39.94889, 116.29597 39.94921, 116.29597 39.9496)"
